OBJECTID,Offense,BORO_NM,Latitude,Longitude
13875,ROBBERY,BROOKLYN,40.635133,-73.947894
13885,ROBBERY,BROOKLYN,40.72129256,-73.94887303
13919,ROBBERY,MANHATTAN,40.79062729,-73.94243489
13923,ROBBERY,BROOKLYN,40.64463659,-73.94310857
13939,ROBBERY,MANHATTAN,40.820031,-73.94025
13946,ROBBERY,BROOKLYN,40.583733,-73.946122
13958,ROBBERY,MANHATTAN,40.813126,-73.941575
14044,ROBBERY,BROOKLYN,40.58793236,-73.93370583
14053,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.65250076,-73.92463916
14059,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.616608,-73.930251
14072,ROBBERY,BROOKLYN,40.689464,-73.928864
14096,ROBBERY,BRONX,40.85333318,-73.91960036
14124,ROBBERY,MANHATTAN,40.867226,-73.920912
14131,ROBBERY,BRONX,40.827453,-73.921424
14178,RAPE,BROOKLYN,40.69847382,-73.91776898
14219,ROBBERY,BROOKLYN,40.644445,-73.910661
14260,ROBBERY,BRONX,40.86118,-73.906354
14274,ROBBERY,BRONX,40.824977,-73.903626
14282,ROBBERY,BRONX,40.821008,-73.901069
14313,ROBBERY,BRONX,40.82211871,-73.89687933
14367,ROBBERY,BRONX,40.852038,-73.888428
14369,ROBBERY,BRONX,40.826963,-73.896413
14384,ROBBERY,BRONX,40.823868,-73.891861
14391,ROBBERY,BRONX,40.85083239,-73.88933084
14404,ROBBERY,QUEENS,40.746419,-73.887626
14444,ROBBERY,BRONX,40.82858179,-73.87917076
14460,ROBBERY,BROOKLYN,40.67563,-73.883881
14463,ROBBERY,QUEENS,40.734722,-73.874462
14501,ROBBERY,BRONX,40.87124988,-73.85661415
14533,ROBBERY,BROOKLYN,40.672243,-73.870176
14577,ROBBERY,BRONX,40.813953,-73.859332
14579,ROBBERY,BRONX,40.835997,-73.861028
14605,ROBBERY,QUEENS,40.666253,-73.850815
14626,ROBBERY,BRONX,40.819689,-73.848185
14715,ROBBERY,QUEENS,40.77016535,-73.81827063
14747,ROBBERY,QUEENS,40.760861,-73.769647
14762,ROBBERY,QUEENS,40.711344,-73.763387
14852,MURDER & NON-NEGL. MANSLAUGHTER,STATEN ISLAND,40.63325,-74.120539
14933,RAPE,BROOKLYN,40.60221617,-74.0029508
14944,ROBBERY,BROOKLYN,40.639541,-74.007141
14961,ROBBERY,BROOKLYN,40.63541,-74.007852
14971,ROBBERY,MANHATTAN,40.73327,-73.999811
14996,ROBBERY,BROOKLYN,40.62884617,-73.99854454
15028,ROBBERY,MANHATTAN,40.750287,-73.996709
15065,ROBBERY,MANHATTAN,40.758506,-73.990717
15088,ROBBERY,BROOKLYN,40.69883,-73.991388
15182,ROBBERY,BROOKLYN,40.604252,-73.977954
15214,ROBBERY,MANHATTAN,40.75712499,-73.97190691
15291,ROBBERY,BROOKLYN,40.689041,-73.958614
15329,ROBBERY,MANHATTAN,40.787564,-73.953918
15363,ROBBERY,MANHATTAN,40.813093,-73.953119
15372,ROBBERY,BROOKLYN,40.630397,-73.952396
15570,ROBBERY,BROOKLYN,40.703623,-73.930875
15575,ROBBERY,BRONX,40.822622,-73.930942
15625,ROBBERY,BROOKLYN,40.678975,-73.923549
15693,ROBBERY,QUEENS,40.766419,-73.9157
15705,ROBBERY,BRONX,40.873944,-73.908788
15706,ROBBERY,BRONX,40.846643,-73.913104
15734,RAPE,BRONX,40.82227104,-73.91169778
15742,MURDER & NON-NEGL. MANSLAUGHTER,QUEENS,40.723879,-73.906951
15777,ROBBERY,BRONX,40.827359,-73.906858
15813,ROBBERY,BRONX,40.848152,-73.904804
15824,ROBBERY,BRONX,40.847551,-73.900224
15828,ROBBERY,QUEENS,40.748047,-73.901092
15844,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.656891,-73.896846
15852,ROBBERY,BROOKLYN,40.67062651,-73.89554183
15853,ROBBERY,BRONX,40.848495,-73.902353
15876,ROBBERY,BROOKLYN,40.65520175,-73.89354773
15877,ROBBERY,QUEENS,40.745446,-73.896155
15912,ROBBERY,BRONX,40.825118,-73.890118
15977,ROBBERY,BROOKLYN,40.674285,-73.875116
16005,ROBBERY,BRONX,40.85242466,-73.86872428
16018,ROBBERY,BRONX,40.838609,-73.870068
16051,ROBBERY,BRONX,40.868338,-73.863428
16053,ROBBERY,BRONX,40.835997,-73.861028
16093,ROBBERY,BRONX,40.876592,-73.847732
16138,ROBBERY,QUEENS,40.758557,-73.833072
16149,ROBBERY,QUEENS,40.752294,-73.834218
16210,ROBBERY,QUEENS,40.704693,-73.801694
16218,ROBBERY,QUEENS,40.699795,-73.807364
16222,ROBBERY,QUEENS,40.70813894,-73.80302383
16357,ROBBERY,STATEN ISLAND,40.64120901,-74.08290054
16396,ROBBERY,BROOKLYN,40.651946,-74.005036
16452,ROBBERY,BROOKLYN,40.633124,-74.004851
16464,ROBBERY,BROOKLYN,40.658674,-73.998054
16518,ROBBERY,MANHATTAN,40.759759,-73.989811
16578,ROBBERY,MANHATTAN,40.73397843,-73.98667818
16615,RAPE,BROOKLYN,40.69543881,-73.98322538
16619,ROBBERY,BROOKLYN,40.662442,-73.981979
16635,ROBBERY,MANHATTAN,40.742278,-73.980635
16708,RAPE,MANHATTAN,40.76699564,-73.9639223
16711,ROBBERY,MANHATTAN,40.759778,-73.966407
16715,ROBBERY,MANHATTAN,40.756139,-73.970537
16725,RAPE,MANHATTAN,40.79607431,-73.96706675
16739,ROBBERY,BROOKLYN,40.682746,-73.961194
16804,RAPE,MANHATTAN,40.80841775,-73.95247406
16844,ROBBERY,BROOKLYN,40.655842,-73.950113
16858,ROBBERY,MANHATTAN,40.802361,-73.949434
16873,ROBBERY,BROOKLYN,40.696816,-73.946564
16947,ROBBERY,BROOKLYN,40.700077,-73.940785
16980,ROBBERY,MANHATTAN,40.829363,-73.9388
17023,ROBBERY,MANHATTAN,40.857279,-73.932337
17038,ROBBERY,BROOKLYN,40.63231366,-73.93027151
17133,ROBBERY,BRONX,40.829913,-73.916054
17169,RAPE,BROOKLYN,40.67113,-73.91350206
17189,ROBBERY,BRONX,40.862037,-73.911398
17242,ROBBERY,BROOKLYN,40.669608,-73.906836
17265,ROBBERY,BROOKLYN,40.64614446,-73.90343589
17282,RAPE,BRONX,40.85359837,-73.90057688
17308,ROBBERY,BRONX,40.856141,-73.894409
17339,ROBBERY,BRONX,40.855921,-73.895794
17388,ROBBERY,QUEENS,40.748688,-73.884123
17399,ROBBERY,BRONX,40.835933,-73.886463
17415,ROBBERY,BRONX,40.828621,-73.878703
17435,ROBBERY,BRONX,40.83042,-73.882222
17446,ROBBERY,BRONX,40.829861,-73.87947
17448,ROBBERY,BRONX,40.827106,-73.880736
17493,ROBBERY,QUEENS,40.71199453,-73.86072617
17573,RAPE,BRONX,40.85657673,-73.84389368
17589,ROBBERY,BRONX,40.90348104,-73.8503406
17637,ROBBERY,QUEENS,40.75956952,-73.8301393
17676,ROBBERY,QUEENS,40.701337,-73.812933
17771,ROBBERY,QUEENS,40.69819957,-73.76879273
17807,ROBBERY,STATEN ISLAND,40.64184556,-74.08324005
17872,ROBBERY,STATEN ISLAND,40.606321,-74.065039
17897,ROBBERY,BROOKLYN,40.622365,-74.032981
17937,ROBBERY,MANHATTAN,40.71904767,-73.99647909
17942,ROBBERY,MANHATTAN,40.73170654,-74.00095616
17944,ROBBERY,MANHATTAN,40.737547,-74.000415
17956,ROBBERY,MANHATTAN,40.718014,-73.997519
18044,ROBBERY,MANHATTAN,40.76229044,-73.98610578
18056,ROBBERY,MANHATTAN,40.719466,-73.986331
18071,ROBBERY,MANHATTAN,40.757656,-73.985776
18130,ROBBERY,BROOKLYN,40.68631081,-73.9744391
18134,ROBBERY,MANHATTAN,40.745396,-73.979408
18155,ROBBERY,MANHATTAN,40.798185,-73.967348
18202,ROBBERY,BROOKLYN,40.72509758,-73.95757215
18241,ROBBERY,MANHATTAN,40.783416,-73.949161
18287,ROBBERY,MANHATTAN,40.809573,-73.949746
18288,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,40.79071,-73.950569
18298,ROBBERY,MANHATTAN,40.798369,-73.94603
18347,ROBBERY,MANHATTAN,40.80927,-73.940176
18350,ROBBERY,MANHATTAN,40.790574,-73.945401
18369,ROBBERY,BROOKLYN,40.705692,-73.941221
18379,ROBBERY,BROOKLYN,40.680747,-73.939512
18380,ROBBERY,BROOKLYN,40.676196,-73.937382
18383,ROBBERY,BROOKLYN,40.67103393,-73.93926127
18387,ROBBERY,BROOKLYN,40.62797774,-73.94164742
18407,ROBBERY,BROOKLYN,40.709111,-73.933782
18421,ROBBERY,BROOKLYN,40.67756307,-73.93307955
18456,ROBBERY,BROOKLYN,40.65217658,-73.92847404
18506,ROBBERY,BRONX,40.834751,-73.927388
18527,ROBBERY,BRONX,40.817633,-73.920847
18573,RAPE,BROOKLYN,40.69847382,-73.91776898
18605,ROBBERY,BRONX,40.8176,-73.919079
18757,ROBBERY,BRONX,40.880039,-73.899352
18763,ROBBERY,BRONX,40.821924,-73.899777
18764,ROBBERY,QUEENS,40.74731,-73.903129
18775,ROBBERY,BRONX,40.879178,-73.904607
18786,ROBBERY,QUEENS,40.695816,-73.904462
18792,ROBBERY,BROOKLYN,40.667621,-73.896254
18802,ROBBERY,BROOKLYN,40.67204219,-73.89486189
18866,ROBBERY,BROOKLYN,40.67803108,-73.8916726
18871,ROBBERY,BRONX,40.817209,-73.888326
18957,ROBBERY,BROOKLYN,40.660475,-73.881297
18976,ROBBERY,BRONX,40.839733,-73.872402
18978,ROBBERY,BROOKLYN,40.672641,-73.867412
18997,ROBBERY,BRONX,40.88534,-73.861834
19008,ROBBERY,BRONX,40.85597214,-73.86988851
19010,ROBBERY,BRONX,40.87739338,-73.86649088
19045,ROBBERY,BROOKLYN,40.6712507,-73.86038586
19134,ROBBERY,BRONX,40.842353,-73.844951
19152,ROBBERY,QUEENS,40.753461,-73.831369
19199,ROBBERY,QUEENS,40.734681,-73.810626
19228,ROBBERY,QUEENS,40.698954,-73.79299
19252,ROBBERY,BRONX,40.819842,-73.810101
19256,ROBBERY,QUEENS,40.709797,-73.773586
19282,ROBBERY,QUEENS,40.739753,-73.78969
19304,ROBBERY,QUEENS,40.666547,-73.782802
19387,ROBBERY,STATEN ISLAND,40.608453,-74.082436
19415,ROBBERY,STATEN ISLAND,40.5704668,-74.10976191
19429,ROBBERY,BROOKLYN,40.63435721,-74.01074386
19511,ROBBERY,MANHATTAN,40.750423,-73.98928
19542,ROBBERY,MANHATTAN,40.761921,-73.990089
19604,ROBBERY,MANHATTAN,40.725168,-73.98418
19616,ROBBERY,BROOKLYN,40.695631,-73.981363
19665,ROBBERY,MANHATTAN,40.750432,-73.97469
19666,ROBBERY,BROOKLYN,40.683291,-73.974852
19670,ROBBERY,BROOKLYN,40.643388,-73.969987
19672,ROBBERY,MANHATTAN,40.795031,-73.970579
19786,RAPE,BROOKLYN,40.64885075,-73.95101651
19798,ROBBERY,MANHATTAN,40.817762,-73.955493
19810,ROBBERY,MANHATTAN,40.808372,-73.946904
19840,ROBBERY,QUEENS,40.757138,-73.946544
19910,ROBBERY,MANHATTAN,40.851746,-73.934929
19916,ROBBERY,MANHATTAN,40.842615,-73.936809
19923,ROBBERY,BROOKLYN,40.663678,-73.935775
19966,RAPE,BROOKLYN,40.67449569,-73.93057133
19969,ROBBERY,BROOKLYN,40.652716,-73.9315
20036,ROBBERY,BROOKLYN,40.667027,-73.919733
20075,ROBBERY,BROOKLYN,40.70268641,-73.92082796
20077,ROBBERY,MANHATTAN,40.864128,-73.919179
20083,ROBBERY,BROOKLYN,40.662923,-73.919703
20104,ROBBERY,BRONX,40.815261,-73.920132
20112,ROBBERY,BRONX,40.830584,-73.913634
20127,ROBBERY,BRONX,40.836258,-73.911326
20143,ROBBERY,QUEENS,40.74739571,-73.90955438
20146,RAPE,QUEENS,40.76949512,-73.91502417
20174,ROBBERY,BRONX,40.812949,-73.907702
20183,ROBBERY,BROOKLYN,40.674254,-73.904151
20202,ROBBERY,BRONX,40.815698,-73.902837
20262,ROBBERY,BRONX,40.821305,-73.899889
20266,ROBBERY,BRONX,40.87166973,-73.89779682
20273,ROBBERY,BRONX,40.845307,-73.902282
20298,ROBBERY,BROOKLYN,40.666921,-73.895607
20302,ROBBERY,BRONX,40.856449,-73.888075
20325,ROBBERY,BRONX,40.867532,-73.886115
20389,ROBBERY,BRONX,40.877561,-73.872933
20411,ROBBERY,BRONX,40.817775,-73.865973
20413,ROBBERY,BRONX,40.831824,-73.869251
20424,ROBBERY,BRONX,40.85785398,-73.86658432
20425,ROBBERY,QUEENS,40.75570582,-73.86623667
20440,ROBBERY,BRONX,40.873719,-73.865208
20443,ROBBERY,BRONX,40.81908155,-73.8637067
20447,ROBBERY,QUEENS,40.750846,-73.869386
20450,ROBBERY,BRONX,40.884607,-73.866118
20452,ROBBERY,QUEENS,40.747979,-73.868722
20487,ROBBERY,BRONX,40.88992533,-73.8593009
20505,ROBBERY,QUEENS,40.743725,-73.853413
20535,ROBBERY,BRONX,40.85616378,-73.84439751
20561,ROBBERY,QUEENS,40.673296,-73.840437
20593,RAPE,QUEENS,40.68239828,-73.84007216
20670,RAPE,QUEENS,40.70723982,-73.79272673
20692,ROBBERY,QUEENS,40.709526,-73.78205
20700,ROBBERY,QUEENS,40.680001,-73.752339
20731,RAPE,STATEN ISLAND,40.64472094,-74.07703272
20902,ROBBERY,MANHATTAN,40.717845,-73.991075
20916,ROBBERY,MANHATTAN,40.745112,-73.991193
20935,ROBBERY,MANHATTAN,40.75535,-73.989309
21042,RAPE,BROOKLYN,40.68078561,-73.97447512
21058,ROBBERY,BROOKLYN,40.649936,-73.961597
21104,ROBBERY,BROOKLYN,40.683384,-73.958912
21109,ROBBERY,BROOKLYN,40.655237,-73.959779
21132,ROBBERY,BROOKLYN,40.715084,-73.95331
21143,ROBBERY,BROOKLYN,40.58291,-73.955204
21148,ROBBERY,BROOKLYN,40.587534,-73.95472
21152,ROBBERY,MANHATTAN,40.827415,-73.949731
21179,ROBBERY,MANHATTAN,40.825448,-73.951168
21191,ROBBERY,MANHATTAN,40.783623,-73.952571
21215,ROBBERY,BROOKLYN,40.703888,-73.947453
21220,ROBBERY,MANHATTAN,40.80069461,-73.94110936
21237,ROBBERY,QUEENS,40.757085,-73.941842
21248,ROBBERY,MANHATTAN,40.798941,-73.939286
21251,ROBBERY,MANHATTAN,40.79366,-73.941686
21264,ROBBERY,BROOKLYN,40.699643,-73.938315
21275,ROBBERY,MANHATTAN,40.826982,-73.937128
21286,ROBBERY,BROOKLYN,40.692852,-73.938509
21323,ROBBERY,BROOKLYN,40.655847,-73.932776
21337,RAPE,BRONX,40.81035186,-73.92494233
21386,ROBBERY,BRONX,40.80721,-73.922416
21397,ROBBERY,BRONX,40.83601999,-73.92429757
21412,ROBBERY,BRONX,40.849604,-73.916692
21453,ROBBERY,BRONX,40.819203,-73.916349
21515,ROBBERY,BRONX,40.833867,-73.904257
21558,ROBBERY,BRONX,40.86275507,-73.90107874
21567,RAPE,BRONX,40.8441566,-73.90060545
21585,ROBBERY,BRONX,40.861405,-73.8951
21591,ROBBERY,BROOKLYN,40.663437,-73.897563
21615,ROBBERY,QUEENS,40.74681219,-73.89175204
21626,ROBBERY,BRONX,40.862368,-73.896509
21641,ROBBERY,BRONX,40.845658,-73.883806
21644,ROBBERY,BRONX,40.831731,-73.88588
21660,ROBBERY,BROOKLYN,40.68024466,-73.87660209
21687,ROBBERY,QUEENS,40.752435,-73.871317
21693,ROBBERY,QUEENS,40.747879,-73.881604
21704,ROBBERY,BRONX,40.881615,-73.878307
21722,ROBBERY,BRONX,40.833944,-73.876132
21725,ROBBERY,BROOKLYN,40.67540324,-73.87191357
21730,ROBBERY,QUEENS,40.739199,-73.86872003
21765,ROBBERY,BRONX,40.877117,-73.8656
21806,ROBBERY,QUEENS,40.754394,-73.863106
21808,ROBBERY,BRONX,40.821235,-73.853279
21859,ROBBERY,BRONX,40.840408,-73.842329
21869,ROBBERY,QUEENS,40.754999,-73.825931
21889,ROBBERY,BRONX,40.84424,-73.839868
21934,ROBBERY,QUEENS,40.716484,-73.758267
21940,ROBBERY,QUEENS,40.708966,-73.768075
21969,ROBBERY,QUEENS,40.701147,-73.742665
22010,RAPE,QUEENS,40.60277623,-73.75011736
22023,ROBBERY,STATEN ISLAND,40.626851,-74.163438
22053,ROBBERY,MANHATTAN,40.710067,-74.009765
22065,ROBBERY,BROOKLYN,40.643548,-74.013778
22123,ROBBERY,BROOKLYN,40.610555,-74.001453
22212,ROBBERY,MANHATTAN,40.75869473,-73.98533768
22215,ROBBERY,MANHATTAN,40.72859607,-73.98767146
22227,ROBBERY,MANHATTAN,40.778009,-73.980211
22238,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.682811,-73.9794
22337,ROBBERY,BROOKLYN,40.684809,-73.970702
22342,ROBBERY,MANHATTAN,40.796416,-73.962163
22345,ROBBERY,MANHATTAN,40.79275154,-73.97131404
22363,ROBBERY,MANHATTAN,40.791587,-73.966597
22370,ROBBERY,BROOKLYN,40.6002427,-73.96452952
22386,ROBBERY,BROOKLYN,40.707337,-73.954779
22397,ROBBERY,BROOKLYN,40.656293,-73.956433
22405,ROBBERY,BROOKLYN,40.721456,-73.958352
22419,ROBBERY,BROOKLYN,40.720325,-73.955051
22435,ROBBERY,MANHATTAN,40.786856,-73.950208
22506,ROBBERY,MANHATTAN,40.84019451,-73.94306422
22553,ROBBERY,MANHATTAN,40.813126,-73.941575
22561,ROBBERY,MANHATTAN,40.828729,-73.936229
22576,ROBBERY,MANHATTAN,40.818148,-73.936805
22632,ROBBERY,BROOKLYN,40.667091,-73.932674
22636,ROBBERY,BROOKLYN,40.694495,-73.930828
22646,ROBBERY,BRONX,40.811402,-73.92771
22664,ROBBERY,QUEENS,40.745277,-73.921596
22701,ROBBERY,BRONX,40.835916,-73.921828
22746,ROBBERY,BROOKLYN,40.647269,-73.913807
22768,ROBBERY,BROOKLYN,40.669328,-73.90872
22825,ROBBERY,BRONX,40.85838969,-73.90278068
22831,ROBBERY,BRONX,40.812511,-73.902811
22856,ROBBERY,BRONX,40.821008,-73.901069
22867,ROBBERY,QUEENS,40.746587,-73.898779
22873,ROBBERY,BROOKLYN,40.64842146,-73.90489687
22941,ROBBERY,BRONX,40.834716,-73.894326
23074,ROBBERY,BRONX,40.881161,-73.867591
23086,ROBBERY,BROOKLYN,40.657961,-73.868073
23111,ROBBERY,BROOKLYN,40.671636,-73.863359
23141,RAPE,QUEENS,40.68239828,-73.84007216
23161,ROBBERY,BRONX,40.880619,-73.842797
23221,ROBBERY,QUEENS,40.596799,-73.799809
23270,ROBBERY,QUEENS,40.715859,-73.746092
23334,ROBBERY,STATEN ISLAND,40.63776,-74.076476
23365,ROBBERY,BROOKLYN,40.628336,-74.023109
23366,ROBBERY,BROOKLYN,40.633834,-74.028292
23373,ROBBERY,BROOKLYN,40.605959,-74.009596
23380,ROBBERY,BROOKLYN,40.64066,-74.005978
23513,ROBBERY,MANHATTAN,40.762546,-73.989637
23610,ROBBERY,MANHATTAN,40.75144155,-73.9760491
23686,ROBBERY,MANHATTAN,40.78529359,-73.96933477
23687,ROBBERY,MANHATTAN,40.78847684,-73.96701127
23908,RAPE,BROOKLYN,40.62816974,-73.94135878
23982,ROBBERY,MANHATTAN,40.845769,-73.936324
24064,ROBBERY,BROOKLYN,40.669268,-73.931076
24079,ROBBERY,BRONX,40.806411,-73.926462
24110,ROBBERY,BROOKLYN,40.610023,-73.922165
24169,ROBBERY,BRONX,40.841186,-73.920784
24241,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.63768,-73.911914
24345,ROBBERY,BRONX,40.8384595,-73.90174369
24383,ROBBERY,QUEENS,40.699923,-73.897394
24417,ROBBERY,BRONX,40.852919,-73.889767
24502,ROBBERY,BRONX,40.834068,-73.875206
24512,ROBBERY,QUEENS,40.734478,-73.868013
24554,ROBBERY,QUEENS,40.73413544,-73.86917383
24631,ROBBERY,QUEENS,40.682832,-73.838369
24720,ROBBERY,QUEENS,40.69664301,-73.80740336
24723,ROBBERY,QUEENS,40.77676279,-73.81595627
24766,ROBBERY,QUEENS,40.71101824,-73.78174089
24772,ROBBERY,QUEENS,40.710334,-73.787682
24891,ROBBERY,STATEN ISLAND,40.637099,-74.087683
24894,ROBBERY,STATEN ISLAND,40.629262,-74.07943
25046,ROBBERY,MANHATTAN,40.73443438,-73.98990393
25082,ROBBERY,MANHATTAN,40.750423,-73.98928
25115,RAPE,MANHATTAN,40.72651564,-73.98829024
25137,ROBBERY,MANHATTAN,40.749413,-73.983849
25192,ROBBERY,MANHATTAN,40.789898,-73.975249
25193,ROBBERY,MANHATTAN,40.751873,-73.969157
25241,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,40.785137,-73.975018
25243,ROBBERY,BROOKLYN,40.69513,-73.973306
25268,ROBBERY,MANHATTAN,40.767181,-73.959548
25347,ROBBERY,BROOKLYN,40.663955,-73.95019
25380,ROBBERY,MANHATTAN,40.80321647,-73.95253051
25403,ROBBERY,MANHATTAN,40.83748,-73.943307
25407,ROBBERY,BROOKLYN,40.673196,-73.946012
25423,RAPE,BROOKLYN,40.6890014,-73.94502653
25498,ROBBERY,BROOKLYN,40.711721,-73.943069
25505,ROBBERY,MANHATTAN,40.810516,-73.938212
25537,ROBBERY,BROOKLYN,40.697333,-73.927146
25561,ROBBERY,QUEENS,40.761636,-73.928971
25563,ROBBERY,BRONX,40.822622,-73.930942
25567,ROBBERY,BROOKLYN,40.633489,-73.928433
25577,ROBBERY,BRONX,40.831575,-73.927705
25614,ROBBERY,MANHATTAN,40.862003,-73.923618
25659,ROBBERY,BRONX,40.83577,-73.918934
25665,ROBBERY,BRONX,40.807884,-73.91791
25682,ROBBERY,BROOKLYN,40.634318,-73.915116
25710,ROBBERY,BRONX,40.839389,-73.915514
25760,ROBBERY,BROOKLYN,40.66729,-73.909161
25761,ROBBERY,BRONX,40.828897,-73.903043
25794,ROBBERY,QUEENS,40.70397473,-73.90412395
25830,ROBBERY,BRONX,40.862005,-73.894275
25885,ROBBERY,QUEENS,40.746412,-73.889451
25890,ROBBERY,BRONX,40.825092,-73.894853
25928,ROBBERY,BRONX,40.830246,-73.876697
25930,ROBBERY,BROOKLYN,40.675195,-73.882465
25975,ROBBERY,BRONX,40.8182407,-73.87000564
26006,ROBBERY,BRONX,40.86725,-73.868309
26022,ROBBERY,BROOKLYN,40.669766,-73.865736
26055,ROBBERY,BRONX,40.832542,-73.864116
26113,ROBBERY,BRONX,40.843652,-73.845442
26125,ROBBERY,QUEENS,40.785712,-73.838906
26131,ROBBERY,BRONX,40.828692,-73.850285
26141,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.892454,-73.833662
26161,ROBBERY,QUEENS,40.764106,-73.821156
26201,ROBBERY,BRONX,40.823596,-73.819843
26252,ROBBERY,QUEENS,40.71175736,-73.79562219
26279,ROBBERY,QUEENS,40.706284,-73.796418
26410,ROBBERY,MANHATTAN,40.744047,-74.004963
26480,ROBBERY,MANHATTAN,40.736352,-73.997574
26488,RAPE,MANHATTAN,40.7535327,-73.99453689
26492,ROBBERY,MANHATTAN,40.750287,-73.996709
26500,ROBBERY,MANHATTAN,40.756259,-73.990501
26520,ROBBERY,MANHATTAN,40.748786,-73.992234
26653,ROBBERY,MANHATTAN,40.753818,-73.980641
26779,ROBBERY,BROOKLYN,40.67065802,-73.95797447
26822,ROBBERY,MANHATTAN,40.770254,-73.955758
26843,ROBBERY,MANHATTAN,40.819107,-73.946779
26916,ROBBERY,BROOKLYN,40.58956612,-73.93979623
26979,ROBBERY,MANHATTAN,40.843876,-73.935889
27036,ROBBERY,BRONX,40.830354,-73.927917
27077,ROBBERY,MANHATTAN,40.854022,-73.928473
27091,ROBBERY,QUEENS,40.756607,-73.927528
27151,ROBBERY,MANHATTAN,40.866795,-73.918905
27155,RAPE,QUEENS,40.76949512,-73.91502417
27207,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.665129,-73.907722
27253,ROBBERY,BROOKLYN,40.66380731,-73.90041498
27258,RAPE,BRONX,40.8441566,-73.90060545
27301,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.817024,-73.897415
27357,ROBBERY,BROOKLYN,40.66559146,-73.88849914
27375,ROBBERY,BRONX,40.837962,-73.885259
27407,ROBBERY,QUEENS,40.752435,-73.871317
27412,ROBBERY,BRONX,40.87637091,-73.8828482
27447,ROBBERY,BRONX,40.829369,-73.875058
27470,ROBBERY,BRONX,40.83464414,-73.87089871
27528,ROBBERY,QUEENS,40.742416,-73.866876
27561,ROBBERY,QUEENS,40.75454449,-73.83055276
27580,RAPE,BRONX,40.83072233,-73.82712606
27600,ROBBERY,QUEENS,40.755587,-73.831082
27704,ROBBERY,QUEENS,40.708972,-73.776671
27713,ROBBERY,QUEENS,40.710236,-73.745967
27794,ROBBERY,STATEN ISLAND,40.571641,-74.09304
27823,ROBBERY,STATEN ISLAND,40.647119,-74.088178
27843,ROBBERY,STATEN ISLAND,40.639659,-74.097776
27848,ROBBERY,MANHATTAN,40.70830417,-74.01124992
27893,RAPE,MANHATTAN,40.72044189,-74.00674397
27925,ROBBERY,BROOKLYN,40.60772,-74.000279
27937,RAPE,BROOKLYN,40.65815775,-74.00044115
27941,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.575277,-73.996968
28006,ROBBERY,MANHATTAN,40.72218188,-73.99091593
28073,ROBBERY,MANHATTAN,40.759049,-73.985221
28095,ROBBERY,MANHATTAN,40.753962,-73.986977
28140,ROBBERY,BROOKLYN,40.68117,-73.977239
28188,ROBBERY,MANHATTAN,40.75144155,-73.9760491
28196,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,40.794651,-73.97178272
28243,ROBBERY,MANHATTAN,40.806393,-73.965078
28285,ROBBERY,BROOKLYN,40.67592727,-73.95606763
28309,ROBBERY,BROOKLYN,40.583548,-73.956281
28330,ROBBERY,BROOKLYN,40.71791019,-73.95339933
28400,ROBBERY,MANHATTAN,40.808372,-73.946904
28480,ROBBERY,MANHATTAN,40.827539,-73.937458
28584,RAPE,BROOKLYN,40.67449569,-73.93057133
28628,ROBBERY,BRONX,40.805562,-73.925469
28651,ROBBERY,BRONX,40.80812,-73.923605
28659,ROBBERY,BRONX,40.80721,-73.922416
28663,ROBBERY,BRONX,40.82272,-73.919368
28704,ROBBERY,BRONX,40.840028,-73.911797
28749,ROBBERY,BRONX,40.80555892,-73.91240844
28776,ROBBERY,BROOKLYN,40.64462411,-73.90708479
28787,ROBBERY,BRONX,40.863499,-73.904463
28809,ROBBERY,BRONX,40.802475,-73.907882
28825,ROBBERY,BRONX,40.828205,-73.898075
28830,ROBBERY,BRONX,40.822578,-73.902564
28879,ROBBERY,BRONX,40.861898,-73.897441
28908,ROBBERY,BRONX,40.86229713,-73.89841136
28965,ROBBERY,BRONX,40.836327,-73.884678
28973,ROBBERY,BRONX,40.84175185,-73.8854499
29020,ROBBERY,BRONX,40.827851,-73.874178
29061,ROBBERY,BROOKLYN,40.684302,-73.869901
29070,ROBBERY,BROOKLYN,40.650466,-73.869986
29086,ROBBERY,BRONX,40.889838,-73.861622
29097,ROBBERY,BRONX,40.83269264,-73.86846328
29101,RAPE,BRONX,40.82291231,-73.8700413
29105,ROBBERY,QUEENS,40.753936,-73.859369
29116,ROBBERY,QUEENS,40.749918,-73.862239
29156,ROBBERY,BRONX,40.877005,-73.845286
29331,ROBBERY,QUEENS,40.59639,-73.784673
29397,ROBBERY,QUEENS,40.712563,-73.753396
29402,ROBBERY,QUEENS,40.66032997,-73.73934331
