OBJECTID,Offense,Latitude,Longitude,geometry
211,ROBBERY,40.873719,-73.865208,POINT (4550041.585907351 -12461329.87613529)
212,ROBBERY,40.81908155,-73.8637067,POINT (4543959.372795108 -12460728.51746814)
213,ROBBERY,40.884607,-73.866118,POINT (4551253.632523109 -12461694.41100023)
214,ROBBERY,40.88992533,-73.8593009,POINT (4551845.666310579 -12458964.05065124)
215,ROBBERY,40.85616378,-73.84439751,POINT (4548087.347756187 -12452998.90587564)
216,RAPE,40.81035186,-73.92494233,POINT (4542987.588149524 -12485301.28561605)
217,ROBBERY,40.80721,-73.922416,POINT (4542637.837894181 -12484285.71343511)
218,ROBBERY,40.83601999,-73.92429757,POINT (4545844.95131074 -12485042.08051287)
219,ROBBERY,40.849604,-73.916692,POINT (4547357.116386872 -12481985.26840287)
220,ROBBERY,40.819203,-73.916349,POINT (4543972.892547265 -12481847.44384951)
221,ROBBERY,40.833867,-73.904257,POINT (4545605.281560257 -12476990.4538348)
222,ROBBERY,40.86275507,-73.90107874,POINT (4548821.086802658 -12475714.43265342)
223,RAPE,40.8441566,-73.90060545,POINT (4546750.714592724 -12475524.43517542)
224,ROBBERY,40.861405,-73.8951,POINT (4548670.797697722 -12473314.72745041)
225,ROBBERY,40.862368,-73.896509,POINT (4548777.998367356 -12473880.18397941)
226,ROBBERY,40.845658,-73.883806,POINT (4546917.849676201 -12468783.98564252)
227,ROBBERY,40.831731,-73.88588,POINT (4545367.503127923 -12469615.76723262)
228,ROBBERY,40.881615,-73.878307,POINT (4550920.564606654 -12466579.10569143)
229,ROBBERY,40.833944,-73.876132,POINT (4545613.853161049 -12465707.21937791)
230,ROBBERY,40.877117,-73.8656,POINT (4550419.849537066 -12461486.90408488)
231,ROBBERY,40.821235,-73.853279,POINT (4544199.093752557 -12456553.11452401)
232,ROBBERY,40.840408,-73.842329,POINT (4546333.422349536 -12452171.39934604)
233,ROBBERY,40.84424,-73.839868,POINT (4546759.998638256 -12451187.01167011)
234,ROBBERY,40.811402,-73.92771,POINT (4543104.489199587 -12486414.05367253)
235,ROBBERY,40.835916,-73.921828,POINT (4545833.375196893 -12484049.36262913)
236,ROBBERY,40.85838969,-73.90278068,POINT (4548335.134923939 -12476397.70417212)
237,ROBBERY,40.812511,-73.902811,POINT (4543227.942514876 -12476409.87726731)
238,ROBBERY,40.821008,-73.901069,POINT (4544173.824228147 -12475710.52257425)
239,ROBBERY,40.834716,-73.894326,POINT (4545699.791807941 -12473004.12810558)
240,ROBBERY,40.881161,-73.867591,POINT (4550870.025557835 -12462284.51919719)
241,ROBBERY,40.880619,-73.842797,POINT (4550809.690393825 -12452358.6135173)
242,ROBBERY,40.806411,-73.926462,POINT (4542548.893621038 -12485912.26030417)
243,ROBBERY,40.841186,-73.920784,POINT (4546420.028913373 -12483629.74009636)
244,ROBBERY,40.8384595,-73.90174369,POINT (4546116.516321725 -12475981.37928486)
245,ROBBERY,40.852919,-73.889767,POINT (4547726.14049885 -12471174.93660472)
246,ROBBERY,40.834068,-73.875206,POINT (4545627.656777907 -12465336.05103315)
247,ROBBERY,40.822622,-73.930942,POINT (4544353.493886287 -12487713.74619135)
248,ROBBERY,40.831575,-73.927705,POINT (4545350.137287359 -12486412.04320674)
249,ROBBERY,40.83577,-73.918934,POINT (4545817.122551236 -12482886.22125262)
250,ROBBERY,40.807884,-73.91791,POINT (4542712.867230976 -12482474.70932933)
251,ROBBERY,40.839389,-73.915514,POINT (4546219.987788417 -12481511.93539763)
252,ROBBERY,40.828897,-73.903043,POINT (4545052.023691015 -12476503.02306176)
253,ROBBERY,40.862005,-73.894275,POINT (4548737.589392199 -12472983.66276757)
254,ROBBERY,40.825092,-73.894853,POINT (4544628.453028547 -12473215.60695928)
255,ROBBERY,40.830246,-73.876697,POINT (4545202.193684096 -12465933.6983776)
256,ROBBERY,40.8182407,-73.87000564,POINT (4543865.769801274 -12463251.97744424)
257,ROBBERY,40.86725,-73.868309,POINT (4549321.460121409 -12462572.18090346)
258,ROBBERY,40.832542,-73.864116,POINT (4545457.783234956 -12460892.46071406)
259,ROBBERY,40.843652,-73.845442,POINT (4546694.54277767 -12453416.79283318)
260,ROBBERY,40.828692,-73.850285,POINT (4545029.203195402 -12455354.75831726)
261,MURDER & NON-NEGL. MANSLAUGHTER,40.892454,-73.833662,POINT (4552127.156567363 -12448705.29052472)
262,ROBBERY,40.823596,-73.819843,POINT (4544461.91907032 -12443182.53168979)
263,ROBBERY,40.830354,-73.927917,POINT (4545214.2161891 -12486497.28749056)
264,RAPE,40.8441566,-73.90060545,POINT (4546750.714592724 -12475524.43517542)
265,MURDER & NON-NEGL. MANSLAUGHTER,40.817024,-73.897415,POINT (4543730.327376827 -12474243.8031881)
266,ROBBERY,40.837962,-73.885259,POINT (4546061.134875055 -12469366.70308753)
267,ROBBERY,40.87637091,-73.8828482,POINT (4550336.795178181 -12468399.89332879)
268,ROBBERY,40.829369,-73.875058,POINT (4545104.56649067 -12465276.73015392)
269,ROBBERY,40.83464414,-73.87089871,POINT (4545691.792389333 -12463609.83375982)
270,RAPE,40.83072233,-73.82712606,POINT (4545255.218497145 -12446092.63180347)
271,ROBBERY,40.805562,-73.925469,POINT (4542454.383373354 -12485513.02392903)
272,ROBBERY,40.80812,-73.923605,POINT (4542739.138630804 -12484763.66620608)
273,ROBBERY,40.80721,-73.922416,POINT (4542637.837894181 -12484285.71343511)
274,ROBBERY,40.82272,-73.919368,POINT (4544364.403196384 -12483060.63927734)
275,ROBBERY,40.840028,-73.911797,POINT (4546291.120943035 -12480018.62625401)
276,ROBBERY,40.80555892,-73.91240844,POINT (4542454.040509323 -12480264.24991254)
277,ROBBERY,40.863499,-73.904463,POINT (4548903.900711443 -12477073.16804511)
278,ROBBERY,40.802475,-73.907882,POINT (4542110.740105275 -12478446.13354526)
279,ROBBERY,40.828205,-73.898075,POINT (4544974.990603385 -12474508.70389306)
280,ROBBERY,40.822578,-73.902564,POINT (4544348.595828692 -12476310.71055188)
281,ROBBERY,40.861898,-73.897441,POINT (4548725.678206683 -12474254.23847043)
282,ROBBERY,40.86229713,-73.89841136,POINT (4548770.109155044 -12474643.71099142)
283,ROBBERY,40.836327,-73.884678,POINT (4545879.127507608 -12469133.69018154)
284,ROBBERY,40.84175185,-73.8854499,POINT (4546483.019047239 -12469443.26625597)
285,ROBBERY,40.827851,-73.874178,POINT (4544935.583503646 -12464924.02235711)
286,ROBBERY,40.889838,-73.861622,POINT (4551835.944779447 -12459893.56321209)
287,ROBBERY,40.83269264,-73.86846328,POINT (4545474.55240305 -12462633.99373919)
288,RAPE,40.82291231,-73.8700413,POINT (4544385.811047659 -12463266.26616298)
289,ROBBERY,40.877005,-73.845286,POINT (4550407.381754098 -12453354.3775776)
290,ROBBERY,40.816991,-73.91835,POINT (4543726.65383363 -12482651.52773302)
291,MURDER & NON-NEGL. MANSLAUGHTER,40.83113,-73.915354,POINT (4545300.600113956 -12481447.64828894)
292,ROBBERY,40.855675,-73.90104,POINT (4548032.937015478 -12475698.88066836)
293,ROBBERY,40.863267,-73.902918,POINT (4548878.074589579 -12476452.83658771)
294,ROBBERY,40.872122,-73.903371,POINT (4549863.808680554 -12476634.71417369)
295,ROBBERY,40.846588,-73.895768,POINT (4547021.376802638 -12473582.80161744)
296,ROBBERY,40.869068,-73.892096,POINT (4549523.838955672 -12472109.33009523)
297,ROBBERY,40.824932,-73.878321,POINT (4544610.641910019 -12466584.7182041)
298,ROBBERY,40.836678,-73.869538,POINT (4545918.200648877 -12463064.60013192)
299,ROBBERY,40.832026,-73.868306,POINT (4545400.342377707 -12462570.9789484)
300,ROBBERY,40.85662005,-73.86761344,POINT (4548138.139500251 -12462293.50943845)
301,ROBBERY,40.826947,-73.846722,POINT (4544834.950683968 -12453928.94016365)
302,ROBBERY,40.87727,-73.838904,POINT (4550436.881419159 -12450801.45626959)
303,ROBBERY,40.867837,-73.831294,POINT (4549386.804662505 -12447758.59395727)
304,ROBBERY,40.81856005,-73.92731612,POINT (4543901.31968066 -12486255.6790852)
305,ROBBERY,40.83872163,-73.91377061,POINT (4546145.696499847 -12480811.48457303)
306,ROBBERY,40.854737,-73.914371,POINT (4547928.519333113 -12481052.69802716)
307,ROBBERY,40.830247,-73.916938,POINT (4545202.305003586 -12482084.11809549)
308,ROBBERY,40.837924,-73.915846,POINT (4546056.904734406 -12481645.3331345)
309,ROBBERY,40.80906013,-73.90753797,POINT (4542843.793423682 -12478307.9688028)
310,ROBBERY,40.846641,-73.900723,POINT (4547027.27673565 -12475571.62392505)
311,ROBBERY,40.844636,-73.889556,POINT (4546804.081156611 -12471090.29002003)
312,ROBBERY,40.882921,-73.881665,POINT (4551065.947861631 -12467925.44287771)
313,ROBBERY,40.833499,-73.866638,POINT (4545564.315987646 -12461902.72562355)
314,ROBBERY,40.832743,-73.862631,POINT (4545480.158452606 -12460297.67004364)
315,ROBBERY,40.864322,-73.866377,POINT (4548995.516652366 -12461798.16688989)
316,ROBBERY,40.833485,-73.858394,POINT (4545562.757514775 -12458600.90693051)
317,ROBBERY,40.87398255,-73.85576937,POINT (4550070.92415915 -12457550.05631485)
318,RAPE,40.85657673,-73.84389368,POINT (4548133.317139911 -12452797.33940238)
319,RAPE,40.85657673,-73.84389368,POINT (4548133.317139911 -12452797.33940238)
320,ROBBERY,40.847481,-73.922749,POINT (4547120.785107917 -12484419.56889976)
321,ROBBERY,40.83639292,-73.91586966,POINT (4545886.465688442 -12481654.83983458)
322,ROBBERY,40.833713,-73.915414,POINT (4545588.138358676 -12481471.75588174)
323,ROBBERY,40.844887,-73.912676,POINT (4546832.0223488 -12480371.73521616)
324,ROBBERY,40.852222,-73.908816,POINT (4547648.550813768 -12478821.24867641)
325,ROBBERY,40.853037,-73.910273,POINT (4547739.276198764 -12479406.45454411)
326,ROBBERY,40.860209,-73.909714,POINT (4548537.659586733 -12479181.92539699)
