OBJECTID,Offense,BORO_NM,Latitude,Longitude,geometry
260677,ROBBERY,BROOKLYN,40.65049297,-73.89797708,POINT (4525192.177915948 -12474469.4015934)
260758,ROBBERY,BROOKLYN,40.6592762,-73.88899627,POINT (4526169.922607068 -12470865.74912158)
260899,ROBBERY,BROOKLYN,40.674651,-73.864063,POINT (4527881.437514115 -12460871.23157794)
261432,ROBBERY,BROOKLYN,40.664124,-73.987202,POINT (4526709.577234535 -12510378.59689957)
261579,ROBBERY,BROOKLYN,40.632206,-73.970374,POINT (4523156.481727395 -12503591.16712688)
261585,ROBBERY,BROOKLYN,40.635301,-73.97008,POINT (4523501.0155514 -12503472.64642533)
261590,ROBBERY,BROOKLYN,40.635002,-73.971119,POINT (4523467.731023653 -12503891.50967553)
261651,ROBBERY,BROOKLYN,40.638858,-73.956405,POINT (4523896.978980152 -12497962.15896398)
261742,ROBBERY,BROOKLYN,40.680226,-73.946512,POINT (4528502.043675288 -12493978.51925208)
261774,ROBBERY,BROOKLYN,40.724767,-73.951357,POINT (4533460.325114711 -12495929.16907895)
261813,ROBBERY,BROOKLYN,40.650225,-73.942728,POINT (4525162.347631999 -12492455.43822901)
261856,ROBBERY,BROOKLYN,40.700901,-73.941176,POINT (4530803.574147439 -12491830.85066789)
261944,ROBBERY,BROOKLYN,40.617201,-73.932846,POINT (4521486.132768042 -12488479.52577589)
261945,ROBBERY,BROOKLYN,40.669268,-73.931076,POINT (4527282.204695175 -12487767.63745272)
261994,ROBBERY,BROOKLYN,40.678975,-73.923549,POINT (4528362.782992306 -12484741.15462203)
262000,ROBBERY,BROOKLYN,40.64249806,-73.92356586,POINT (4524302.188605809 -12484747.93220877)
262067,RAPE,BROOKLYN,40.69847382,-73.91776898,POINT (4530533.381705775 -12482418.04002762)
262085,ROBBERY,BROOKLYN,40.6782,-73.916328,POINT (4528276.51038694 -12481839.00570451)
262101,ROBBERY,BROOKLYN,40.669828,-73.914691,POINT (4527344.54361002 -12481181.26521731)
262295,ROBBERY,BROOKLYN,40.6739843,-73.89064092,POINT (4527807.220809604 -12471525.53740199)
262340,ROBBERY,BROOKLYN,40.6837536,-73.8856456,POINT (4528894.734311011 -12469521.75544945)
262353,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
262392,ROBBERY,BROOKLYN,40.6676,-73.876844,POINT (4527096.523784532 -12465992.62426883)
262402,ROBBERY,BROOKLYN,40.658681,-73.878869,POINT (4526103.665246148 -12466804.41171374)
262411,ROBBERY,BROOKLYN,40.67844376,-73.86885406,POINT (4528303.645626017 -12462790.56372358)
262915,RAPE,BROOKLYN,40.68365124,-74.00030431,POINT (4528883.339647933 -12515668.11289188)
262917,ROBBERY,BROOKLYN,40.57281115,-73.9991541,POINT (4516544.677269652 -12515203.59428266)
263041,ROBBERY,BROOKLYN,40.690034,-73.983789,POINT (4529593.865240988 -12509001.43120785)
263066,ROBBERY,BROOKLYN,40.58262,-73.986223,POINT (4517636.593456919 -12509983.53537271)
263073,ROBBERY,BROOKLYN,40.691005,-73.983456,POINT (4529701.956466549 -12508867.07904022)
263490,ROBBERY,BROOKLYN,40.68823201,-73.93310129,POINT (4529393.268631774 -12488582.2088958)
263625,ROBBERY,BROOKLYN,40.69180735,-73.91861957,POINT (4529791.273659986 -12482759.8594623)
263969,ROBBERY,BROOKLYN,40.66116897,-73.87968307,POINT (4526380.624799656 -12467130.78625841)
264474,ROBBERY,BROOKLYN,40.612498,-73.996885,POINT (4520962.597202842 -12514287.30116527)
264848,ROBBERY,BROOKLYN,40.676951,-73.951261,POINT (4528137.472342941 -12495890.5128643)
265089,ROBBERY,BROOKLYN,40.623411,-73.929796,POINT (4522177.426805868 -12487252.87312624)
265127,ROBBERY,BROOKLYN,40.6582963,-73.93108413,POINT (4526060.840638039 -12487770.90713811)
265329,ROBBERY,BROOKLYN,40.662761,-73.907529,POINT (4526557.848768584 -12478304.36642944)
265369,RAPE,BROOKLYN,40.64861355,-73.9052572,POINT (4524982.96183856 -12477392.06907907)
265459,ROBBERY,BROOKLYN,40.662317,-73.889085,POINT (4526508.422914672 -12470901.3434803)
265494,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.661976,-73.880268,POINT (4526470.462968311 -12467365.30457585)
265517,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
266186,ROBBERY,BROOKLYN,40.57698178,-73.98156538,POINT (4517008.949677539 -12508104.34112494)
266236,ROBBERY,BROOKLYN,40.693191,-73.971366,POINT (4529945.300873423 -12503991.0893331)
266366,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
266400,ROBBERY,BROOKLYN,40.66274,-73.950852,POINT (4526555.511059277 -12495725.82380611)
266414,RAPE,BROOKLYN,40.6890014,-73.94502653,POINT (4529478.916734796 -12493380.56765039)
266650,ROBBERY,BROOKLYN,40.63320904,-73.92258571,POINT (4523268.13962944 -12484353.93114859)
266705,ROBBERY,BROOKLYN,40.619983,-73.915544,POINT (4521795.823591429 -12481523.98929982)
266940,ROBBERY,BROOKLYN,40.66559146,-73.88849914,POINT (4526872.934134495 -12470666.32716341)
267419,RAPE,BROOKLYN,40.63886517,-74.02271209,POINT (4523897.777140901 -12524724.11182918)
267437,ROBBERY,BROOKLYN,40.644108,-74.013195,POINT (4524481.406306816 -12520876.31446858)
267530,ROBBERY,BROOKLYN,40.67847988,-73.99329416,POINT (4528307.666486024 -12512837.53015812)
267545,ROBBERY,BROOKLYN,40.597521,-73.993572,POINT (4519295.36518923 -12512949.69438132)
267737,ROBBERY,BROOKLYN,40.69513,-73.973306,POINT (4530161.149366071 -12504773.26492204)
267827,ROBBERY,BROOKLYN,40.68148318,-73.95735112,POINT (4528641.992312724 -12498343.2608375)
268076,ROBBERY,BROOKLYN,40.668723,-73.929735,POINT (4527221.535572694 -12487228.34238538)
268101,ROBBERY,BROOKLYN,40.694783,-73.926243,POINT (4530122.521502766 -12485824.20913025)
268111,ROBBERY,BROOKLYN,40.652355,-73.927031,POINT (4525399.458147389 -12486141.03799226)
268222,ROBBERY,BROOKLYN,40.67116,-73.909687,POINT (4527492.821171757 -12479171.08071096)
268258,ROBBERY,BROOKLYN,40.67207529,-73.91133644,POINT (4527594.710788485 -12479833.61911855)
268270,ROBBERY,BROOKLYN,40.654524,-73.908307,POINT (4525640.91012292 -12478616.82035039)
268294,ROBBERY,BROOKLYN,40.662197,-73.90594,POINT (4526495.064575776 -12477666.2510901)
268538,ROBBERY,BROOKLYN,40.682239,-73.877145,POINT (4528726.129810256 -12466113.28367792)
269131,ROBBERY,BROOKLYN,40.574619,-73.99197,POINT (4516745.926211082 -12512302.99178999)
269496,RAPE,BROOKLYN,40.70654839,-73.95040063,POINT (4531432.238726551 -12495544.07867138)
269537,ROBBERY,BROOKLYN,40.62558,-73.946649,POINT (4522418.878781399 -12494033.66907007)
269634,ROBBERY,BROOKLYN,40.709023,-73.940918,POINT (4531707.711051662 -12491727.02673203)
269718,ROBBERY,BROOKLYN,40.70548271,-73.92825455,POINT (4531313.607771601 -12486633.0171461)
270034,ROBBERY,BROOKLYN,40.658111,-73.901458,POINT (4526040.213136395 -12475866.68666481)
270165,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
270186,ROBBERY,BROOKLYN,40.655532,-73.884096,POINT (4525753.120169639 -12468900.28441964)
270196,ROBBERY,BROOKLYN,40.645975,-73.878715,POINT (4524689.239796128 -12466742.67229231)
270778,ROBBERY,BROOKLYN,40.646439,-73.998174,POINT (4524740.892039856 -12514807.80118863)
270852,ROBBERY,BROOKLYN,40.674174,-73.988758,POINT (4527828.338117007 -12511006.54697409)
270875,ROBBERY,BROOKLYN,40.693384,-73.990591,POINT (4529966.785535146 -12511746.36131982)
271044,ROBBERY,BROOKLYN,40.652742,-73.959876,POINT (4525442.538790327 -12499360.4022874)
271046,ROBBERY,BROOKLYN,40.577511,-73.961903,POINT (4517067.862178457 -12500177.08687995)
271082,ROBBERY,BROOKLYN,40.577896,-73.960099,POINT (4517110.720182412 -12499450.24475973)
271113,ROBBERY,BROOKLYN,40.58353777,-73.94960852,POINT (4517738.759145984 -12495225.14584787)
271156,ROBBERY,BROOKLYN,40.6328856,-73.94769779,POINT (4523232.134453339 -12494455.87825053)
271170,ROBBERY,BROOKLYN,40.6564384,-73.94726485,POINT (4525854.020156094 -12494281.58725169)
271232,ROBBERY,BROOKLYN,40.684136,-73.94262,POINT (4528937.30288429 -12492411.97275879)
271264,ROBBERY,BROOKLYN,40.685193,-73.939934,POINT (4529054.967586058 -12491331.06197842)
271287,ROBBERY,BROOKLYN,40.67549123,-73.93884263,POINT (4527974.971489865 -12490891.91882071)
271321,ROBBERY,BROOKLYN,40.683665,-73.933692,POINT (4528884.871404125 -12488819.81123289)
271415,ROBBERY,BROOKLYN,40.674129,-73.92209,POINT (4527823.328739922 -12484154.67436372)
271639,ROBBERY,BROOKLYN,40.659956,-73.889505,POINT (4526245.597596908 -12471069.83058095)
272367,ROBBERY,BROOKLYN,40.683637,-73.989774,POINT (4528881.754458384 -12511416.60300177)
272529,ROBBERY,BROOKLYN,40.578591,-73.961822,POINT (4517188.087228514 -12500144.44980062)
272621,ROBBERY,BROOKLYN,40.72409862,-73.95097781,POINT (4533385.921393455 -12495776.48236947)
272646,ROBBERY,BROOKLYN,40.58802811,-73.94925229,POINT (4518238.621508274 -12495081.71945213)
272699,ROBBERY,BROOKLYN,40.68039036,-73.94955696,POINT (4528520.340146795 -12495204.3864135)
272927,ROBBERY,BROOKLYN,40.669355,-73.924018,POINT (4527291.889490874 -12484929.69149631)
272938,ROBBERY,BROOKLYN,40.70195837,-73.92388719,POINT (4530921.280037419 -12484877.10565177)
273024,ROBBERY,BROOKLYN,40.69767955,-73.91636567,POINT (4530444.963973823 -12481854.14213702)
273065,ROBBERY,BROOKLYN,40.68727221,-73.91019123,POINT (4529286.424184511 -12479373.61015512)
273189,ROBBERY,BROOKLYN,40.658898,-73.891961,POINT (4526127.821575649 -12472055.16458035)
273277,ROBBERY,BROOKLYN,40.670393,-73.877489,POINT (4527407.439122317 -12466251.18283059)
273345,ROBBERY,BROOKLYN,40.667127,-73.866977,POINT (4527043.869665387 -12462038.53425311)
273849,ROBBERY,BROOKLYN,40.72025484,-74.00708983,POINT (4532958.033761134 -12518409.14433893)
273873,ROBBERY,BROOKLYN,40.57754318,-73.99787609,POINT (4517071.444439671 -12514687.50108134)
274238,ROBBERY,BROOKLYN,40.642166,-73.957267,POINT (4524265.223855697 -12498309.37599389)
274299,ROBBERY,BROOKLYN,40.70811,-73.946706,POINT (4531606.076356567 -12494056.61474978)
274445,ROBBERY,BROOKLYN,40.69171,-73.925938,POINT (4529780.436707558 -12485701.5827291)
274484,ROBBERY,BROOKLYN,40.65404468,-73.92672052,POINT (4525587.552464592 -12486016.20239866)
274506,ROBBERY,BROOKLYN,40.70635,-73.9225,POINT (4531410.154052772 -12484319.47852297)
274514,ROBBERY,BROOKLYN,40.698689,-73.91949,POINT (4530557.335433804 -12483109.67005424)
274685,ROBBERY,BROOKLYN,40.67873755,-73.89886765,POINT (4528336.350179217 -12474826.85959734)
274770,ROBBERY,BROOKLYN,40.6592762,-73.88899627,POINT (4526169.922607068 -12470865.74912158)
274798,ROBBERY,BROOKLYN,40.6616,-73.890732,POINT (4526428.606839772 -12471562.07810561)
275441,ROBBERY,BROOKLYN,40.574818,-73.990926,POINT (4516768.078789751 -12511881.57907641)
275626,ROBBERY,BROOKLYN,40.57749,-73.979612,POINT (4517065.52446915 -12507316.37584834)
275628,ROBBERY,BROOKLYN,40.684454,-73.97775,POINT (4528972.702482362 -12506565.35903651)
275747,ROBBERY,BROOKLYN,40.710327,-73.949883,POINT (4531852.871667656 -12495335.65992657)
275806,ROBBERY,BROOKLYN,40.722598,-73.948622,POINT (4533218.87313918 -12494827.95778699)
275900,ROBBERY,BROOKLYN,40.711271,-73.943849,POINT (4531957.957266966 -12492906.6105233)
275905,ROBBERY,BROOKLYN,40.701728,-73.937673,POINT (4530895.635366325 -12490421.31782246)
276049,RAPE,BROOKLYN,40.6894643,-73.92402909,POINT (4529530.446527083 -12484934.14971451)
276101,ROBBERY,BROOKLYN,40.636754,-73.920576,POINT (4523662.762771524 -12483546.1403086)
276423,ROBBERY,BROOKLYN,40.681214,-73.880655,POINT (4528612.027332191 -12467520.47058275)
276431,ROBBERY,BROOKLYN,40.64802,-73.881947,POINT (4524916.8881548 -12468038.51876173)
276958,ROBBERY,BROOKLYN,40.645453,-74.02071,POINT (4524631.131021935 -12523914.47350625)
276996,ROBBERY,BROOKLYN,40.636531,-74.006687,POINT (4523637.938525075 -12518246.38831449)
277016,ROBBERY,BROOKLYN,40.601247,-74.002958,POINT (4519710.141611926 -12516739.94421666)
277375,ROBBERY,BROOKLYN,40.64417,-73.955151,POINT (4524488.308115246 -12497457.07520778)
277589,ROBBERY,BROOKLYN,40.699246,-73.939296,POINT (4530619.340390177 -12491074.34135668)
277743,ROBBERY,BROOKLYN,40.6320672,-73.91860236,POINT (4523141.030582073 -12482752.94325017)
277772,ROBBERY,BROOKLYN,40.659273,-73.914889,POINT (4526169.566384696 -12481260.81741329)
277950,ROBBERY,BROOKLYN,40.66503499,-73.89213347,POINT (4526810.988177453 -12472124.36411317)
278528,ROBBERY,BROOKLYN,40.64395,-74.015199,POINT (4524463.817827271 -12521686.35418858)
278568,ROBBERY,BROOKLYN,40.576947,-74.002691,POINT (4517005.077985649 -12516632.09448532)
278605,ROBBERY,BROOKLYN,40.575512,-73.994848,POINT (4516845.334516361 -12513464.84091999)
278647,ROBBERY,BROOKLYN,40.574818,-73.990926,POINT (4516768.078789751 -12511881.57907641)
278763,ROBBERY,BROOKLYN,40.596406,-73.984697,POINT (4519171.243956996 -12509367.78667578)
278845,ROBBERY,BROOKLYN,40.628655,-73.962994,POINT (4522761.186215589 -12500616.69577447)
278859,ROBBERY,BROOKLYN,40.585268,-73.961691,POINT (4517931.367468541 -12500091.66671572)
278904,ROBBERY,BROOKLYN,40.64943988,-73.96307629,POINT (4525074.948473387 -12500649.85499033)
278907,ROBBERY,BROOKLYN,40.646743,-73.959318,POINT (4524774.733165056 -12499135.59999522)
279109,ROBBERY,BROOKLYN,40.676662,-73.938731,POINT (4528105.301010101 -12490847.00301477)
279182,ROBBERY,BROOKLYN,40.68507,-73.927991,POINT (4529041.275288691 -12486527.04282852)
279220,ROBBERY,BROOKLYN,40.671245,-73.926713,POINT (4527502.283328474 -12486013.17883959)
279249,ROBBERY,BROOKLYN,40.607065,-73.92463,POINT (4520357.798409361 -12485175.72208098)
279281,ROBBERY,BROOKLYN,40.70439843,-73.92383391,POINT (4531192.906274124 -12484855.68711971)
279341,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
279506,ROBBERY,BROOKLYN,40.665827,-73.902996,POINT (4526899.154327356 -12476484.15290301)
279725,ROBBERY,BROOKLYN,40.67016,-73.862998,POINT (4527381.501680964 -12460444.66049165)
280191,ROBBERY,BROOKLYN,40.63997,-74.024642,POINT (4524020.766253914 -12525504.65434509)
280269,ROBBERY,BROOKLYN,40.640685,-73.994204,POINT (4524100.359689831 -12513204.84033268)
280311,ROBBERY,BROOKLYN,40.703199,-73.98958407,POINT (4531059.386337281 -12511339.94562191)
280427,ROBBERY,BROOKLYN,40.69513,-73.973306,POINT (4530161.149366071 -12504773.26492204)
280493,ROBBERY,BROOKLYN,40.64690386,-73.96356778,POINT (4524792.640018347 -12500847.9070854)
280537,ROBBERY,BROOKLYN,40.671617,-73.95578,POINT (4527543.694179049 -12497710.41783722)
280576,ROBBERY,BROOKLYN,40.688832,-73.957177,POINT (4529460.059213055 -12498273.12278645)
280641,ROBBERY,BROOKLYN,40.66344776,-73.94553637,POINT (4526634.29854208 -12493585.78931431)
280912,ROBBERY,BROOKLYN,40.69535195,-73.9163145,POINT (4530185.856727053 -12481833.5811884)
281002,ROBBERY,BROOKLYN,40.69993783,-73.91180789,POINT (4530696.354553492 -12480023.00083374)
281105,RAPE,BROOKLYN,40.64861355,-73.9052572,POINT (4524982.96183856 -12477392.06907907)
281169,ROBBERY,BROOKLYN,40.657778,-73.890019,POINT (4526003.143745961 -12471276.03251819)
281191,ROBBERY,BROOKLYN,40.65276842,-73.88628975,POINT (4525445.479851273 -12469780.11056747)
281269,ROBBERY,BROOKLYN,40.68001499,-73.87742815,POINT (4528478.554149535 -12466226.7897051)
281286,ROBBERY,BROOKLYN,40.68536131,-73.88220304,POINT (4529073.703769553 -12468141.1869169)
281831,ROBBERY,BROOKLYN,40.683637,-73.989774,POINT (4528881.754458384 -12511416.60300177)
282152,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
283272,ROBBERY,BROOKLYN,40.57627447,-73.98795516,POINT (4516930.212288506 -12510682.53991479)
283483,ROBBERY,BROOKLYN,40.708666,-73.958578,POINT (4531667.969993449 -12498837.48683655)
283486,ROBBERY,BROOKLYN,40.676081,-73.961311,POINT (4528040.62438595 -12499938.55785217)
283490,ROBBERY,BROOKLYN,40.657343,-73.9584,POINT (4525954.719767465 -12498765.78053415)
283496,ROBBERY,BROOKLYN,40.64436,-73.957948,POINT (4524509.458818496 -12498583.69834892)
283497,ROBBERY,BROOKLYN,40.68064174,-73.95337129,POINT (4528548.32364039 -12496740.31295183)
283532,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
283590,ROBBERY,BROOKLYN,40.709563,-73.942753,POINT (4531767.823576691 -12492465.49972102)
283595,ROBBERY,BROOKLYN,40.59996,-73.94615,POINT (4519566.873427276 -12493832.79712068)
283622,ROBBERY,BROOKLYN,40.683809,-73.945455,POINT (4528900.9014108 -12493553.03569795)
283630,ROBBERY,BROOKLYN,40.629687,-73.944348,POINT (4522876.067930087 -12493107.45444272)
283672,ROBBERY,BROOKLYN,40.687724,-73.937489,POINT (4529336.717217256 -12490347.28840196)
283732,ROBBERY,BROOKLYN,40.67016,-73.930992,POINT (4527381.501680964 -12487733.8548198)
283765,ROBBERY,BROOKLYN,40.654015,-73.927208,POINT (4525584.248502105 -12486212.2059461)
283975,ROBBERY,BROOKLYN,40.67598376,-73.90437689,POINT (4528029.799678666 -12477038.59257679)
284009,ROBBERY,BROOKLYN,40.668188,-73.897827,POINT (4527161.979645119 -12474409.16420663)
284037,ROBBERY,BROOKLYN,40.677685,-73.897351,POINT (4528219.180849181 -12474218.11640922)
284664,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.638805,-74.009699,POINT (4523891.07904714 -12519463.42799482)
284812,ROBBERY,BROOKLYN,40.575023,-73.98988,POINT (4516790.899285364 -12511459.38589757)
284892,ROBBERY,BROOKLYN,40.589307,-73.983852,POINT (4518380.986891854 -12509026.84949151)
285075,ROBBERY,BROOKLYN,40.67065802,-73.95797448,POINT (4527436.941013767 -12498594.36532679)
285130,ROBBERY,BROOKLYN,40.680554,-73.952265,POINT (4528538.556468269 -12496294.80357894)
285155,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
285279,ROBBERY,BROOKLYN,40.710139,-73.944519,POINT (4531831.943603387 -12493176.28211398)
285302,ROBBERY,BROOKLYN,40.657688,-73.940965,POINT (4525993.124991789 -12491745.94027378)
285405,ROBBERY,BROOKLYN,40.697427,-73.931281,POINT (4530416.850236423 -12487850.0838859)
285480,ROBBERY,BROOKLYN,40.70183175,-73.91932144,POINT (4530907.184763495 -12483041.92729928)
286399,ROBBERY,BROOKLYN,40.66507454,-73.99656846,POINT (4526815.390863313 -12514159.48810975)
286405,ROBBERY,BROOKLYN,40.599549,-73.994465,POINT (4519521.12111656 -12513310.21201374)
286609,ROBBERY,BROOKLYN,40.68285202,-73.9727855,POINT (4528794.370884501 -12504563.39896834)
286662,ROBBERY,BROOKLYN,40.580496,-73.966902,POINT (4517400.150858475 -12502191.62916888)
286679,ROBBERY,BROOKLYN,40.659762,-73.960579,POINT (4526224.001615695 -12499643.63178638)
286731,ROBBERY,BROOKLYN,40.696485,-73.949428,POINT (4530311.987276096 -12495152.46395428)
286751,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.698007,-73.945875,POINT (4530481.415541083 -12493722.09874495)
287096,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
287148,ROBBERY,BROOKLYN,40.680397,-73.909898,POINT (4528521.079308214 -12479255.83039585)
287174,ROBBERY,BROOKLYN,40.668621,-73.904627,POINT (4527210.180984632 -12477139.01892999)
287292,ROBBERY,BROOKLYN,40.63710797,-73.89337483,POINT (4523702.166531679 -12472622.45190982)
287930,ROBBERY,BROOKLYN,40.617963,-74.024129,POINT (4521570.958220026 -12525297.16508156)
288020,ROBBERY,BROOKLYN,40.605049,-73.990582,POINT (4520133.378315923 -12511742.72864198)
288130,ROBBERY,BROOKLYN,40.690427,-73.984768,POINT (4529637.61380087 -12509396.43426655)
288213,ROBBERY,BROOKLYN,40.683723,-73.970979,POINT (4528891.327934592 -12503835.06842784)
288214,ROBBERY,BROOKLYN,40.684454,-73.97775,POINT (4528972.702482362 -12506565.35903651)
288304,ROBBERY,BROOKLYN,40.71783501,-73.95772468,POINT (4532688.659517728 -12498493.73870244)
288353,ROBBERY,BROOKLYN,40.671088,-73.955445,POINT (4527484.806168418 -12497575.48852401)
288361,ROBBERY,BROOKLYN,40.71703306,-73.95643735,POINT (4532599.386852086 -12497975.18934462)
288372,ROBBERY,BROOKLYN,40.68021321,-73.9462762,POINT (4528500.619899001 -12493883.59822973)
288648,ROBBERY,BROOKLYN,40.650675,-73.921091,POINT (4525212.441402856 -12483753.13209161)
288808,RAPE,BROOKLYN,40.64861355,-73.9052572,POINT (4524982.96183856 -12477392.06907907)
288811,ROBBERY,BROOKLYN,40.655915,-73.904336,POINT (4525795.755534613 -12477022.1742111)
288819,ROBBERY,BROOKLYN,40.676733,-73.900419,POINT (4528113.204693947 -12475449.58820393)
288962,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
288973,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
289680,ROBBERY,BROOKLYN,40.684454,-73.97775,POINT (4528972.702482362 -12506565.35903651)
289692,ROBBERY,BROOKLYN,40.592384,-73.978048,POINT (4518723.516965026 -12506685.54828066)
289709,ROBBERY,BROOKLYN,40.626492,-73.976342,POINT (4522520.402157002 -12505997.5144628)
289733,ROBBERY,BROOKLYN,40.580659,-73.966078,POINT (4517418.295935474 -12501859.52409103)
289758,ROBBERY,BROOKLYN,40.64160916,-73.96355626,POINT (4524203.236710443 -12500843.26488845)
289801,ROBBERY,BROOKLYN,40.67587,-73.964813,POINT (4528017.135973393 -12501349.71065009)
289830,ROBBERY,BROOKLYN,40.632787,-73.952852,POINT (4523221.158351546 -12496531.18814517)
289871,ROBBERY,BROOKLYN,40.68064174,-73.95337129,POINT (4528548.32364039 -12496740.31295183)
289893,ROBBERY,BROOKLYN,40.70293894,-73.9502468,POINT (4531030.436590507 -12495482.13981675)
289981,ROBBERY,BROOKLYN,40.655857,-73.942878,POINT (4525789.299004147 -12492515.80740987)
290122,ROBBERY,BROOKLYN,40.70377175,-73.93115614,POINT (4531123.144575634 -12487799.86785351)
290124,ROBBERY,BROOKLYN,40.690552,-73.92596,POINT (4529651.528737219 -12485710.42783632)
290359,ROBBERY,BROOKLYN,40.667566,-73.907293,POINT (4527092.738921845 -12478209.58896982)
290427,ROBBERY,BROOKLYN,40.659683,-73.901383,POINT (4526215.207375922 -12475836.57762112)
291010,ROBBERY,BROOKLYN,40.645947,-74.009444,POINT (4524686.122850385 -12519360.38311653)
291285,ROBBERY,BROOKLYN,40.690859,-73.985848,POINT (4529685.703820894 -12509832.21568588)
291384,ROBBERY,BROOKLYN,40.60763,-73.973826,POINT (4520420.693921659 -12504982.93590308)
291419,ROBBERY,BROOKLYN,40.68443123,-73.96609284,POINT (4528970.167737557 -12501865.5050598)
291522,ROBBERY,BROOKLYN,40.661961,-73.950767,POINT (4526468.793175949 -12495691.59798662)
291531,ROBBERY,BROOKLYN,40.637378,-73.949109,POINT (4523732.226133778 -12495024.02847479)
291553,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
291570,ROBBERY,BROOKLYN,40.70878215,-73.94343977,POINT (4531680.899752304 -12492741.90292064)
291640,ROBBERY,BROOKLYN,40.644377,-73.938308,POINT (4524511.35124984 -12490676.80613193)
291680,ROBBERY,BROOKLYN,40.652666,-73.932434,POINT (4525434.078509026 -12488313.81387934)
291730,ROBBERY,BROOKLYN,40.698918,-73.92888,POINT (4530582.827597196 -12486884.51941055)
291764,RAPE,BROOKLYN,40.6894643,-73.92402909,POINT (4529530.446527083 -12484934.14971451)
291856,ROBBERY,BROOKLYN,40.702272,-73.915962,POINT (4530956.193169317 -12481691.94261429)
291884,ROBBERY,BROOKLYN,40.696058,-73.909175,POINT (4530264.453853528 -12478965.43668458)
291895,ROBBERY,BROOKLYN,40.673015,-73.910235,POINT (4527699.318827178 -12479391.19114146)
292119,ROBBERY,BROOKLYN,40.66278138,-73.88085521,POINT (4526560.117459806 -12467600.74535558)
292206,ROBBERY,BROOKLYN,40.668611,-73.868785,POINT (4527209.067789724 -12462762.89386309)
292247,ROBBERY,BROOKLYN,40.662948,-73.867865,POINT (4526578.665513362 -12462394.29392096)
292645,ROBBERY,BROOKLYN,40.64087,-74.009344,POINT (4524120.953795629 -12519319.97379719)
292666,ROBBERY,BROOKLYN,40.675028,-74.010237,POINT (4527923.404962145 -12519680.83773338)
292878,ROBBERY,BROOKLYN,40.68993251,-73.98147285,POINT (4529582.567425868 -12508067.01374829)
292962,ROBBERY,BROOKLYN,40.71190538,-73.96294069,POINT (4532028.576125534 -12500595.21430016)
292993,ROBBERY,BROOKLYN,40.730552,-73.954312,POINT (4534104.308368951 -12497119.16583068)
293017,ROBBERY,BROOKLYN,40.714141,-73.948546,POINT (4532277.444205542 -12494797.36000914)
293018,ROBBERY,BROOKLYN,40.70778,-73.950595,POINT (4531569.340924606 -12495622.34157418)
293158,ROBBERY,BROOKLYN,40.679838,-73.939382,POINT (4528458.85171286 -12491108.94575174)
293201,ROBBERY,BROOKLYN,40.651712,-73.930886,POINT (4525327.879714809 -12487691.22459981)
293247,ROBBERY,BROOKLYN,40.703453,-73.926516,POINT (4531087.661487943 -12485933.97173205)
293262,ROBBERY,BROOKLYN,40.657829,-73.92302,POINT (4526008.821039991 -12484528.50431821)
293294,ROBBERY,BROOKLYN,40.694517,-73.918891,POINT (4530092.910518215 -12482868.94045362)
293310,RAPE,BROOKLYN,40.69847382,-73.91776898,POINT (4530533.381705775 -12482418.04002762)
293510,ROBBERY,BROOKLYN,40.66951917,-73.89423142,POINT (4527310.164811678 -12472966.1749856)
293539,ROBBERY,BROOKLYN,40.65306552,-73.88978865,POINT (4525478.552871987 -12471183.62196699)
293691,ROBBERY,BROOKLYN,40.688035,-73.873603,POINT (4529371.337578893 -12464693.5699972)
294109,RAPE,BROOKLYN,40.60221617,-74.0029508,POINT (4519818.029122818 -12516737.03588629)
294134,ROBBERY,BROOKLYN,40.64286586,-74.01264781,POINT (4524343.131914522 -12520655.15120003)
294165,ROBBERY,BROOKLYN,40.61894572,-73.99903464,POINT (4521680.354110019 -12515155.35157138)
294296,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.617962,-73.98436,POINT (4521570.846900536 -12509231.81317805)
